nationally representative data
natural orifice surgery
negative pcr test
nerve conduction studies
nervous system disorders
neuromyelitis optica spectrum
neutralizing antibody titres
new cases reported
new zealand rabbits
non-hispanic white patients
nonfatal myocardial infarction
novel coronavirus strain
novel infectious diseases
novel vaccine candidates
nucleic acid results
objectives coronavirus disease
old male patient
oncology group performance
online distance learning
open surgical approach
optic nerve sheath
optimal cutoff value
optimal treatment strategy
orthotopic liver transplantation
outcome measures used
oxidative stress response
oxygen species production
packed cell volume
papillary thyroid carcinoma
past two years
patient reported outcome
patient risk factors
patient satisfaction scores
patients aged ≥18
patients may also
patients per week
patients required invasive
patients undergoing abdominal
patients underwent robotic
pearl river delta
peer review process
per 1000 patient-days
perceived mental health
peritoneal dialysis catheter
pharmaceutical care services
physical component summary
physical performance battery
planned sample size
portal vein embolization
posed significant challenges
positive surgical margin
potential health benefits
potential mental health
potential therapeutic value
potential vaccine candidates
preexisting liver disease
present study used
preventive measures including
primary care clinic
procedure-related complications occurred
promote mental health
proper personal protective
prospective single-center study
provide direct evidence
provide optimal care
provide patient care
public health capacity
public health guidance
public health planning
public health resources
public health students
pulmonary blood flow
pulsed-field gel electrophoresis
qualitative case study
quality patient care
quantitative reverse transcription-pcr
randomized trials comparing
rapidly spreading across
rate oxygen saturation
recent randomized controlled
recent systematic reviews
recent travel history
recombinant human interferon
reduce postoperative pain
reduced port surgery
refractory respiratory failure
regression model including
reporter gene expression
reports case series
require ethical approval
research electronic data
research team performed
residential care homes
respiratory infections including
results also indicated
results also revealed
retrieval system online
retrieved lymph nodes
reverse genetics systems
reverse transcriptase inhibitors
review board approved
review manager 5.4
rheumatic heart disease
rna sequencing data
rotator cuff tears
rough set theory
routine laboratory tests
rt-pcr confirmed covid-19
sars-cov-2 infection risk
sars-cov-2 positive cases
sars-cov-2 receptor binding
sars-cov-2 rt-pcr testing
sars-cov-2 target proteins
sars-cov-2 vaccine development
searched electronic databases
seasonal human coronaviruses
second covid-19 wave
secondary stroke prevention
sensitivity analyses showed
services task force
several human diseases
several studies suggest
severe adverse effects
severe clinical presentation
severely obese patients
sex age group
short bowel syndrome
short physical performance
short term memory
show promising results
showed negative results
showed significant difference
showed significantly better
side effects including
significant difference regarding
significant past medical
significant positive impact
significant prognostic factors
significantly longer time
significantly lower rates
snowball sampling method
social media sites
social support networks
specific igg antibody
speckle tracking echocardiography
spinal dural arteriovenous
spontaneously breathing patients
spread across china
spss software version
standard infection control
standard laparoscopic approach
standard laparoscopic surgery
state health department
statistically significant effects
still remains unclear
still unclear whether
